SDTrimSP: VERSION 6.03    17.06.2025
SDTrimSP-Ar-Ti -Panjan-ver3                                                     
      100000   maxnumber (backscattered-projectile)    
        1000         100   NH NR
      species     gen/coll      fluence   end-energy      x_start      y_start      z_start        x_end        y_end        z_end        x_max        y_max        z_max         cosp         cosa   pathlength e_transf_sum     e_transf   e_con_elec  e_transf>ED         time
            1            6  0.17000E-01  0.76533E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.62757E+01 -0.40137E+01 -0.15635E+02  0.62757E+01  0.40137E+01  0.15635E+02  0.82732E+00 -0.65230E+00  0.17516E+02  0.40209E+03  0.39495E+03  0.21375E+02  0.36765E+03  0.66241E+02
            1            1  0.17000E-01  0.25613E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.55423E+01  0.78056E+01  0.48159E+01  0.55423E+01  0.78056E+01  0.48159E+01  0.49885E+00  0.85105E+00  0.00000E+00  0.48903E+03  0.48841E+03  0.84080E+01  0.48841E+03  0.00000E+00
            1            4  0.17000E-01  0.31742E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.58441E+01 -0.11085E+02  0.18068E+01  0.58441E+01  0.11085E+02  0.18068E+01  0.75849E+00 -0.91078E+00  0.74708E+01  0.45650E+03  0.45043E+03  0.11762E+02  0.42834E+03  0.44813E+02
            1            7  0.17000E-01  0.67516E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.56646E+01  0.22665E+01  0.10569E+02  0.56646E+01  0.23372E+01  0.10569E+02  0.99401E+00  0.99976E+00  0.10595E+02  0.47472E+03  0.46356E+03  0.18526E+02  0.43056E+03  0.77263E+02
            1            6  0.18000E-01  0.35697E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.44049E+01 -0.24112E+01  0.17593E+02  0.44049E+01  0.24112E+01  0.17593E+02  0.62838E+00 -0.68432E+00  0.16050E+02  0.44251E+03  0.42861E+03  0.21795E+02  0.39579E+03  0.67891E+02
            1            3  0.18000E-01  0.47279E+00 -0.43949E+01  0.00000E+00  0.00000E+00 -0.54362E+01 -0.38373E+00  0.38992E+01  0.54362E+01  0.18328E+01  0.38992E+01  0.77915E+00 -0.41685E+00  0.40908E+01  0.49001E+03  0.48703E+03  0.95154E+01  0.48492E+03  0.43307E+02
            1            5  0.18000E-01  0.18252E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.57064E+01 -0.27157E+01  0.81303E+00  0.57064E+01  0.44431E+01  0.13247E+01  0.97845E+00  0.65439E+00  0.96180E+01  0.46403E+03  0.45648E+03  0.17717E+02  0.44108E+03  0.45393E+02
            1            1  0.18000E-01  0.66161E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.62345E+01 -0.97888E+01 -0.61374E-01  0.62345E+01  0.97888E+01  0.26948E+00  0.72176E+00 -0.99894E+00  0.46812E+01  0.48542E+03  0.48088E+03  0.79685E+01  0.48088E+03  0.45494E+02
            1            3  0.18000E-01  0.51388E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.55845E+01  0.21201E-01  0.77687E+01  0.55845E+01  0.54216E+00  0.77687E+01  0.87373E+00 -0.44473E-01  0.59596E+01  0.43651E+03  0.42931E+03  0.12106E+02  0.41977E+03  0.24721E+02
            1            5  0.18000E-01  0.44148E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.52265E+01  0.42656E+01 -0.11558E+02  0.52265E+01  0.42656E+01  0.11558E+02  0.92584E+00  0.49193E+00  0.10664E+02  0.43781E+03  0.41860E+03  0.18040E+02  0.41095E+03  0.44389E+02
            1            7  0.19000E-01  0.17191E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.46185E+01  0.76366E+01  0.80791E+01  0.50358E+01  0.76366E+01  0.80791E+01  0.85856E+00  0.88895E+00  0.14630E+02  0.48022E+03  0.46155E+03  0.18056E+02  0.42656E+03  0.10219E+03
            1            6  0.19000E-01  0.65625E+00 -0.43949E+01  0.00000E+00  0.00000E+00 -0.66877E+01  0.72786E+01 -0.54678E+01  0.66877E+01  0.72786E+01  0.70707E+01  0.95258E+00  0.90246E+00  0.13389E+02  0.48754E+03  0.47688E+03  0.11809E+02  0.42101E+03  0.11304E+03
            1            4  0.19000E-01  0.40294E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.48292E+01 -0.19230E+01 -0.18468E+01  0.48292E+01  0.28225E+01  0.18468E+01  0.97919E+00  0.74607E+00  0.67729E+01  0.48330E+03  0.47989E+03  0.12674E+02  0.46512E+03  0.63377E+02
            1            5  0.20000E-01  0.33243E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.56841E+01 -0.10767E+02  0.10760E+01  0.56841E+01  0.10767E+02  0.33247E+01  0.91370E+00 -0.75378E+00  0.94536E+01  0.45033E+03  0.43810E+03  0.16424E+02  0.41733E+03  0.43315E+02
            1            5  0.20000E-01  0.14689E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.52445E+01 -0.28640E+01  0.23120E+01  0.52445E+01  0.28640E+01  0.56562E+01  0.75652E+00 -0.77044E+00  0.88573E+01  0.48462E+03  0.48086E+03  0.13909E+02  0.44328E+03  0.67073E+02
            1            7  0.20000E-01  0.29666E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.47133E+01  0.89966E+01 -0.74809E+01  0.50233E+01  0.89966E+01  0.91484E+01  0.83551E+00  0.92689E+00  0.15877E+02  0.47761E+03  0.47019E+03  0.19428E+02  0.41811E+03  0.76025E+02
            1            9  0.20000E-01  0.61840E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.61443E+01  0.57113E+01  0.18075E+02  0.61443E+01  0.57113E+01  0.18075E+02  0.86498E+00  0.99152E-01  0.21129E+02  0.40761E+03  0.38471E+03  0.30545E+02  0.33418E+03  0.77684E+02
            1            6  0.20000E-01  0.44838E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.54597E+01  0.41949E+01  0.93561E+01  0.54597E+01  0.41949E+01  0.93561E+01  0.97194E+00  0.96495E+00  0.12237E+02  0.48141E+03  0.46608E+03  0.14108E+02  0.43576E+03  0.86904E+02
            1           10  0.20000E-01  0.46912E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.54001E+01 -0.10624E+02  0.11366E+02  0.73611E+01  0.13116E+02  0.11366E+02  0.88263E+00  0.64536E+00  0.23032E+02  0.41872E+03  0.40545E+03  0.34373E+02  0.36363E+03  0.83001E+02
            1            6  0.21000E-01  0.77545E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.50872E+01 -0.12358E+01  0.10264E+02  0.50872E+01  0.49188E+01  0.10264E+02  0.88145E+00  0.99762E+00  0.12726E+02  0.47169E+03  0.46142E+03  0.20552E+02  0.44458E+03  0.49372E+02
            1            8  0.21000E-01  0.22235E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.55438E+01  0.20085E+01 -0.13544E+02  0.64286E+01  0.38218E+01  0.13544E+02  0.82516E+00  0.21991E+00  0.17905E+02  0.45116E+03  0.43207E+03  0.26609E+02  0.40773E+03  0.83246E+02
            1            4  0.21000E-01  0.30762E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.62985E+01 -0.70501E+01 -0.42654E+01  0.62985E+01  0.70501E+01  0.58148E+01  0.85364E+00 -0.92992E+00  0.76060E+01  0.45545E+03  0.44955E+03  0.13793E+02  0.43857E+03  0.34134E+02
            1            4  0.21000E-01  0.12799E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.54148E+01  0.12370E+02 -0.48790E+01  0.54148E+01  0.12370E+02  0.48790E+01  0.56375E+00  0.98700E+00  0.76701E+01  0.47377E+03  0.46927E+03  0.13435E+02  0.44888E+03  0.46379E+02
            1            3  0.22000E-01  0.23869E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.58898E+01 -0.54601E+01 -0.32344E+01  0.58898E+01  0.54601E+01  0.32344E+01  0.98372E+00 -0.98792E+00  0.57817E+01  0.46584E+03  0.45550E+03  0.10287E+02  0.44830E+03  0.30145E+02
            1           13  0.22000E-01  0.70788E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.49151E+01  0.13287E+02  0.50976E+00  0.96629E+01  0.15312E+02  0.46526E+01  0.94159E+00 -0.89097E+00  0.30543E+02  0.38562E+03  0.36780E+03  0.43592E+02  0.32427E+03  0.99694E+02
            1            8  0.22000E-01  0.94903E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.58406E+01 -0.12056E+01 -0.11725E+02  0.58406E+01  0.48847E+01  0.12533E+02  0.87106E+00 -0.98075E+00  0.18434E+02  0.46888E+03  0.45466E+03  0.21626E+02  0.41949E+03  0.90278E+02
            1            8  0.22000E-01  0.55661E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.51164E+01  0.16606E+02  0.23846E+02  0.51164E+01  0.16606E+02  0.23846E+02  0.41632E+00  0.36152E+00  0.20296E+02  0.41850E+03  0.40634E+03  0.25834E+02  0.36718E+03  0.89545E+02
            1            5  0.22000E-01  0.11099E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.45509E+01  0.30067E+01  0.13049E+02  0.45509E+01  0.30067E+01  0.13049E+02  0.71691E+00  0.48062E+00  0.11333E+02  0.47571E+03  0.46514E+03  0.13187E+02  0.43523E+03  0.62360E+02
            1            2  0.22000E-01  0.11466E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.67203E+01  0.25603E+01  0.46646E+01  0.67203E+01  0.25603E+01  0.46646E+01  0.89690E+00  0.55917E+00  0.20065E+01  0.48037E+03  0.48022E+03  0.81637E+01  0.48022E+03  0.15141E+02
            1            5  0.23000E-01  0.14764E+00 -0.43949E+01  0.00000E+00  0.00000E+00 -0.49210E+01  0.15091E+01 -0.29703E+01  0.49210E+01  0.25177E+01  0.34755E+01  0.65333E+00 -0.15458E+00  0.47465E+01  0.48650E+03  0.47915E+03  0.13349E+02  0.47343E+03  0.88041E+02
            1            2  0.23000E-01  0.91008E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.59282E+01  0.14172E+01  0.31883E+01  0.59282E+01  0.14172E+01  0.31883E+01  0.95230E+00  0.48116E+00  0.00000E+00  0.48232E+03  0.48025E+03  0.85752E+01  0.47280E+03  0.00000E+00
            1            3  0.23000E-01  0.52291E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.54189E+01  0.79670E+01 -0.10475E+02  0.54189E+01  0.79670E+01  0.10475E+02  0.55834E+00  0.49066E+00  0.52439E+01  0.43715E+03  0.43198E+03  0.10562E+02  0.42353E+03  0.27987E+02
            1            5  0.23000E-01  0.55633E+00 -0.43949E+01  0.00000E+00  0.00000E+00 -0.60441E+01 -0.35431E+01  0.25945E+01  0.60441E+01  0.35431E+01  0.37124E+01  0.94714E+00 -0.78151E+00  0.11703E+02  0.48743E+03  0.47666E+03  0.12016E+02  0.44579E+03  0.19416E+03
            1            4  0.23000E-01  0.21313E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.46533E+01  0.71899E+01  0.29376E+01  0.46533E+01  0.71899E+01  0.29376E+01  0.96013E+00  0.86078E+00  0.75921E+01  0.46591E+03  0.45687E+03  0.12778E+02  0.44420E+03  0.40253E+02
            1            1  0.23000E-01  0.34244E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.52851E+01  0.11041E+02 -0.15262E+02  0.52851E+01  0.11041E+02  0.15262E+02  0.43885E+00  0.78563E+00  0.26830E+01  0.45723E+03  0.45046E+03  0.85244E+01  0.45046E+03  0.23050E+02
            1            2  0.23000E-01  0.11202E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.49140E+01  0.48578E+00 -0.56078E+01  0.49140E+01  0.18325E+01  0.56078E+01  0.87233E+00 -0.53040E+00  0.35644E+01  0.48068E+03  0.47481E+03  0.81128E+01  0.47481E+03  0.16822E+02
            1            2  0.24000E-01  0.24878E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.49295E+01  0.31894E+01 -0.93397E+01  0.49295E+01  0.31894E+01  0.93397E+01  0.79439E+00  0.12948E+00  0.60188E+01  0.46517E+03  0.45567E+03  0.99471E+01  0.45567E+03  0.38757E+02
            1            9  0.24000E-01  0.24270E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.52889E+01  0.13250E+02 -0.22758E+00  0.52889E+01  0.13434E+02  0.10315E+02  0.52208E+00 -0.19288E-01  0.14938E+02  0.47822E+03  0.45872E+03  0.19356E+02  0.40258E+03  0.13516E+03
            1            3  0.24000E-01  0.68935E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.47403E+01 -0.12702E+02  0.10040E+02  0.47403E+01  0.12702E+02  0.10040E+02  0.57304E+00 -0.79079E+00  0.93328E+01  0.41893E+03  0.41523E+03  0.12138E+02  0.38943E+03  0.43708E+02
            1            3  0.25000E-01  0.28836E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.57861E+01 -0.47601E+01 -0.43062E+01  0.57861E+01  0.47601E+01  0.43062E+01  0.95666E+00 -0.96210E+00  0.60611E+01  0.45998E+03  0.45138E+03  0.11181E+02  0.44023E+03  0.25023E+02
            1            4  0.25000E-01  0.64688E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.48599E+01 -0.49454E+01 -0.69655E+01  0.48599E+01  0.49454E+01  0.69655E+01  0.96815E+00 -0.17916E+00  0.10238E+02  0.48196E+03  0.47340E+03  0.11571E+02  0.46789E+03  0.10181E+03
            1            3  0.25000E-01  0.10945E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.67176E+01 -0.30537E+01  0.87392E-01  0.67176E+01  0.31460E+01  0.21274E+01  0.96679E+00  0.45186E-01  0.46943E+01  0.47729E+03  0.47399E+03  0.11765E+02  0.47399E+03  0.22931E+02
            1           10  0.26000E-01  0.10583E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.67470E+01 -0.44569E+01  0.64122E+01  0.74036E+01  0.90166E+01  0.64122E+01  0.95164E+00  0.22555E+00  0.21940E+02  0.46848E+03  0.45344E+03  0.30465E+02  0.39331E+03  0.11909E+03
            1            4  0.26000E-01  0.62148E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.51344E+01  0.73553E+01  0.11875E+02  0.51344E+01  0.73553E+01  0.11875E+02  0.63902E+00  0.38098E+00  0.74906E+01  0.42366E+03  0.41538E+03  0.14191E+02  0.40683E+03  0.34924E+02
            1            3  0.26000E-01  0.46753E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.62236E+01 -0.75657E+01 -0.28969E-01  0.62236E+01  0.75657E+01  0.50682E+00  0.79666E+00 -0.99563E+00  0.51376E+01  0.48266E+03  0.47214E+03  0.12669E+02  0.44741E+03  0.24647E+02
            1            1  0.26000E-01  0.33885E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.55644E+01  0.47799E+01 -0.21027E+01  0.55644E+01  0.47799E+01  0.21027E+01  0.83126E+00  0.79893E+00  0.00000E+00  0.48817E+03  0.48582E+03  0.84375E+01  0.48582E+03  0.00000E+00
            1            3  0.26000E-01  0.24998E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.47875E+01 -0.23078E+01 -0.21271E+01  0.47875E+01  0.42536E+01  0.21271E+01  0.89540E+00  0.82205E+00  0.14738E+01  0.48807E+03  0.48035E+03  0.94260E+01  0.47070E+03  0.16571E+02
            1            4  0.26000E-01  0.13641E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.51311E+01  0.17994E+00 -0.79919E+01  0.51311E+01  0.11532E+01  0.79919E+01  0.93476E+00  0.53038E-01  0.71646E+01  0.47504E+03  0.46364E+03  0.11323E+02  0.44725E+03  0.52283E+02
            1            5  0.26000E-01  0.11284E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.47224E+01 -0.68705E+01  0.46334E+01  0.47224E+01  0.70761E+01  0.46334E+01  0.93658E+00  0.10039E+00  0.97446E+01  0.47682E+03  0.46529E+03  0.11899E+02  0.43275E+03  0.72162E+02
            1            8  0.26000E-01  0.23035E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.56150E+01 -0.17751E+02 -0.61029E+01  0.56150E+01  0.17751E+02  0.61029E+01  0.82379E+00 -0.80300E+00  0.18359E+02  0.45396E+03  0.44625E+03  0.23007E+02  0.39757E+03  0.87238E+02
            1            7  0.27000E-01  0.48016E+00 -0.43949E+01  0.00000E+00  0.00000E+00 -0.61324E+01 -0.25229E+01  0.71063E+01  0.61324E+01  0.39907E+01  0.87061E+01  0.74191E+00 -0.99991E+00  0.15877E+02  0.47918E+03  0.47417E+03  0.20342E+02  0.42931E+03  0.78550E+02
            1            2  0.27000E-01  0.16061E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.50681E+01  0.92867E+01 -0.36809E+01  0.50681E+01  0.92867E+01  0.36809E+01  0.64857E+00  0.94979E+00  0.37547E+01  0.47597E+03  0.47406E+03  0.79649E+01  0.47406E+03  0.17492E+02
            1            1  0.27000E-01  0.23424E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.50793E+01 -0.90359E+01 -0.24003E+00  0.50793E+01  0.90359E+01  0.24003E+00  0.52309E+00 -0.99965E+00  0.46842E+00  0.49046E+03  0.48989E+03  0.72025E+01  0.48989E+03  0.44740E+01
            1           10  0.27000E-01  0.78883E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.54920E+01  0.17042E+02  0.81587E+01  0.66597E+01  0.17042E+02  0.98626E+01  0.89542E+00  0.91111E+00  0.24121E+02  0.38553E+03  0.36693E+03  0.35583E+02  0.32645E+03  0.80266E+02
            1            4  0.27000E-01  0.13358E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.64442E+01  0.36130E+00 -0.55569E+00  0.64442E+01  0.17553E+01  0.34833E+01  0.92655E+00 -0.15772E+00  0.59981E+01  0.48592E+03  0.48128E+03  0.12746E+02  0.44861E+03  0.41434E+02
            1            6  0.28000E-01  0.12413E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.48278E+01  0.50586E+01 -0.28624E+01  0.49674E+01  0.50586E+01  0.44196E+01  0.82953E+00  0.88534E+00  0.97143E+01  0.48413E+03  0.47554E+03  0.14632E+02  0.45770E+03  0.10895E+03
            1            2  0.28000E-01  0.19597E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.51132E+01  0.79467E+01  0.82595E+00  0.51132E+01  0.79467E+01  0.82595E+00  0.75357E+00  0.95254E+00  0.00000E+00  0.47284E+03  0.46608E+03  0.75643E+01  0.46037E+03  0.44859E+01
            1            4  0.28000E-01  0.13585E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.57133E+01 -0.59328E+01 -0.28958E+01  0.57133E+01  0.59328E+01  0.28958E+01  0.87493E+00 -0.69188E+00  0.67425E+01  0.47253E+03  0.46940E+03  0.13884E+02  0.45982E+03  0.40634E+02
            1            8  0.28000E-01  0.13695E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.62555E+01  0.10346E+02  0.27713E+01  0.62555E+01  0.10346E+02  0.66207E+01  0.88394E+00  0.20025E+00  0.16838E+02  0.47655E+03  0.45683E+03  0.22084E+02  0.42608E+03  0.96513E+02
            1            5  0.28000E-01  0.50095E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.55731E+01 -0.13037E+02  0.35513E+01  0.55731E+01  0.13037E+02  0.50344E+01  0.74855E+00 -0.96193E+00  0.92139E+01  0.43349E+03  0.42986E+03  0.16414E+02  0.41050E+03  0.40208E+02
            1            5  0.28000E-01  0.12773E+00 -0.43949E+01  0.00000E+00  0.00000E+00 -0.50806E+01 -0.40940E+00 -0.57489E+01  0.50806E+01  0.38514E+01  0.57489E+01  0.82326E+00  0.75295E+00  0.68947E+01  0.48782E+03  0.48084E+03  0.12054E+02  0.46950E+03  0.88648E+02
            1            2  0.29000E-01  0.26932E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.59065E+01  0.78068E+01  0.69946E+01  0.59065E+01  0.78068E+01  0.69946E+01  0.69709E+00  0.73924E+00  0.20140E+01  0.46471E+03  0.46336E+03  0.83615E+01  0.45220E+03  0.23259E+02
            1            3  0.29000E-01  0.24679E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.57657E+01  0.79384E+01  0.36513E+01  0.57657E+01  0.79384E+01  0.36513E+01  0.79034E+00  0.99815E+00  0.80026E+01  0.46080E+03  0.45133E+03  0.14521E+02  0.45133E+03  0.46930E+02
            1            3  0.29000E-01  0.56170E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.59199E+01 -0.95126E+01  0.81390E+01  0.59199E+01  0.95126E+01  0.81390E+01  0.75105E+00 -0.74940E+00  0.76134E+01  0.43187E+03  0.43021E+03  0.11956E+02  0.43021E+03  0.40191E+02
            1            5  0.29000E-01  0.10673E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.59506E+01 -0.60030E+01 -0.11302E+02  0.59506E+01  0.60030E+01  0.11302E+02  0.68800E+00 -0.17963E+00  0.98066E+01  0.47231E+03  0.46313E+03  0.17019E+02  0.45069E+03  0.45537E+02
            1            5  0.30000E-01  0.66964E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.56886E+01  0.95052E+01  0.73264E+01  0.56886E+01  0.95052E+01  0.73264E+01  0.54639E+00  0.28142E+00  0.59563E+01  0.48033E+03  0.47670E+03  0.12969E+02  0.46433E+03  0.69629E+02
            1            5  0.30000E-01  0.23141E+00 -0.43949E+01  0.00000E+00  0.00000E+00 -0.63856E+01  0.24813E+01  0.66376E+01  0.63856E+01  0.38654E+01  0.66376E+01  0.97976E+00 -0.82607E+00  0.92465E+01  0.48847E+03  0.47519E+03  0.11294E+02  0.44264E+03  0.91450E+02
            1            2  0.30000E-01  0.98937E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.59557E+01 -0.76815E+01 -0.45529E+01  0.59557E+01  0.76815E+01  0.45529E+01  0.61616E+00 -0.94835E+00  0.16467E+01  0.48006E+03  0.47548E+03  0.10050E+02  0.47548E+03  0.88166E+01
            1            4  0.30000E-01  0.11909E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.57561E+01  0.25314E+00  0.19430E+01  0.57561E+01  0.56807E+00  0.53262E+01  0.96786E+00  0.11231E+00  0.69799E+01  0.48421E+03  0.48245E+03  0.14601E+02  0.48245E+03  0.31692E+02
            1            3  0.31000E-01  0.15599E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.64098E+01  0.38025E+01  0.47315E+01  0.64098E+01  0.38025E+01  0.47315E+01  0.85697E+00  0.17659E+00  0.57684E+01  0.47409E+03  0.46885E+03  0.10312E+02  0.46026E+03  0.30852E+02
            1            4  0.31000E-01  0.91432E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.58397E+01  0.18753E+01  0.95189E+01  0.58397E+01  0.29073E+01  0.95189E+01  0.76579E+00 -0.18995E+00  0.70205E+01  0.47798E+03  0.47272E+03  0.12876E+02  0.46151E+03  0.53735E+02
            1            2  0.31000E-01  0.27085E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.57557E+01  0.56819E+01 -0.83527E+01  0.57557E+01  0.56819E+01  0.83527E+01  0.59997E+00  0.64151E+00  0.29198E+01  0.48957E+03  0.48486E+03  0.77255E+01  0.47657E+03  0.23907E+02
            1            2  0.31000E-01  0.27078E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.64150E+01  0.56586E+01 -0.12231E+01  0.64150E+01  0.56586E+01  0.12231E+01  0.82920E+00  0.91939E+00  0.28078E+01  0.48962E+03  0.48763E+03  0.76673E+01  0.48474E+03  0.33653E+02
            1            4  0.31000E-01  0.41739E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.52408E+01  0.34739E+01 -0.92698E+01  0.52408E+01  0.34739E+01  0.92698E+01  0.84066E+00  0.68660E+00  0.76424E+01  0.44430E+03  0.43615E+03  0.13962E+02  0.43615E+03  0.34905E+02
            1            2  0.31000E-01  0.28764E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.52057E+01  0.22227E+01  0.87595E+01  0.52057E+01  0.22227E+01  0.87595E+01  0.64577E+00  0.12350E+00  0.24339E+01  0.48829E+03  0.48200E+03  0.88328E+01  0.48200E+03  0.13956E+02
            1            2  0.32000E-01  0.11316E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.49197E+01 -0.41160E+01 -0.52897E+01  0.49197E+01  0.41160E+01  0.52897E+01  0.72502E+00 -0.75690E+00  0.21697E+01  0.47972E+03  0.47667E+03  0.89593E+01  0.47667E+03  0.13958E+02
            1            3  0.32000E-01  0.86482E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.57400E+01  0.82065E+01 -0.67122E+01  0.57400E+01  0.82065E+01  0.67122E+01  0.74684E+00  0.92708E+00  0.56035E+01  0.47970E+03  0.47600E+03  0.11655E+02  0.47600E+03  0.46441E+02
            1            2  0.32000E-01  0.14806E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.56361E+01  0.90425E+01 -0.18066E+01  0.56361E+01  0.90425E+01  0.18066E+01  0.69235E+00  0.99822E+00  0.34581E+01  0.47695E+03  0.47160E+03  0.82440E+01  0.47160E+03  0.15728E+02
            1            6  0.32000E-01  0.24354E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.52209E+01 -0.52999E+01 -0.32613E+01  0.52209E+01  0.73866E+01  0.64315E+01  0.88167E+00  0.54980E+00  0.13259E+02  0.45461E+03  0.44619E+03  0.21040E+02  0.42652E+03  0.47533E+02
            1            6  0.32000E-01  0.26418E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.56380E+01  0.20106E+01  0.11389E+02  0.56380E+01  0.33559E+01  0.11389E+02  0.83279E+00  0.90043E+00  0.12171E+02  0.45343E+03  0.44622E+03  0.20153E+02  0.43480E+03  0.53960E+02
            1            6  0.32000E-01  0.12653E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.45944E+01  0.11131E+00 -0.51903E+01  0.58860E+01  0.22977E+01  0.51903E+01  0.92637E+00 -0.99555E+00  0.13590E+02  0.46845E+03  0.46199E+03  0.18898E+02  0.44319E+03  0.70673E+02
            1            2  0.32000E-01  0.48081E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.45689E+01 -0.55195E+01 -0.13320E+02  0.45689E+01  0.55195E+01  0.13320E+02  0.40462E+00 -0.32834E+00  0.23449E+01  0.44352E+03  0.44192E+03  0.83957E+01  0.42812E+03  0.16621E+02
            1            3  0.33000E-01  0.71479E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.52549E+01  0.88609E+01  0.56517E+01  0.52549E+01  0.88609E+01  0.56517E+01  0.64987E+00  0.92228E+00  0.19133E+01  0.41738E+03  0.41422E+03  0.11141E+02  0.40163E+03  0.25806E+02
            1            3  0.33000E-01  0.30869E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.45706E+01  0.44285E+01 -0.11461E+02  0.45706E+01  0.44285E+01  0.11461E+02  0.47148E+00  0.60557E+00  0.52735E+01  0.45907E+03  0.45693E+03  0.10066E+02  0.43878E+03  0.29716E+02
            1            6  0.33000E-01  0.57572E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.49104E+01 -0.97338E+01 -0.82720E+01  0.49104E+01  0.97338E+01  0.82720E+01  0.66631E+00 -0.57721E+00  0.93847E+01  0.47399E+03  0.46548E+03  0.20252E+02  0.45694E+03  0.57300E+02
            1            2  0.33000E-01  0.52013E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.60872E+01 -0.92507E+01  0.51929E+01  0.60872E+01  0.92507E+01  0.51929E+01  0.68073E+00 -0.89745E+00  0.23446E+01  0.43933E+03  0.43165E+03  0.86533E+01  0.42277E+03  0.16716E+02
